1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
"(0.10325068980455399, -0.6600173115730286, -0.11262740939855576)","(0.09332579374313354, -0.6954107880592346, -0.09715857356786728)","(0.09344927221536636, -0.6955350041389465, -0.09623588621616364)","(0.09331616014242172, -0.6959547400474548, -0.09634184837341309)","(0.07638940215110779, -0.6901383399963379, -0.10964345932006836)","(0.076928049325943, -0.6911500692367554, -0.11006555706262589)","(0.07654979825019836, -0.6921834945678711, -0.10976041108369827)","(0.061461273580789566, -0.6680822372436523, -0.004807173274457455)","(-0.013413939625024796, -0.6515307426452637, -0.05487588420510292)","(0.0950038954615593, -0.6290017366409302, -0.07801718264818192)","(0.07257236540317535, -0.6233938932418823, -0.09701849520206451)","(0.11280970275402069, -0.4746488034725189, 0.056178636848926544)","(-0.11150651425123215, -0.4874367415904999, -0.048065073788166046)","(0.020264562219381332, -0.2834692597389221, 0.02496999315917492)","(-0.2610194683074951, -0.3189406394958496, -0.11907888203859329)","(-0.027757883071899414, -0.1785203218460083, -0.12955781817436218)","(-0.30746036767959595, -0.18768112361431122, -0.24547871947288513)","(-0.03939459100365639, -0.12504145503044128, -0.16302940249443054)","(-0.31812530755996704, -0.12723390758037567, -0.28169745206832886)","(-0.04985242336988449, -0.13334660232067108, -0.1849413514137268)","(-0.3130766451358795, -0.13391104340553284, -0.29696404933929443)","(-0.03789679706096649, -0.17115488648414612, -0.14797966182231903)","(-0.30206727981567383, -0.17304174602031708, -0.2549518942832947)","(0.08281988650560379, 0.006898787338286638, 0.05094705894589424)","(-0.08300068229436874, -0.007160870358347893, -0.049827754497528076)","(0.033787768334150314, 0.3987478017807007, 0.0042144060134887695)","(-0.010980942286550999, 0.348432332277298, -0.12125323712825775)","(-0.06830228120088577, 0.7282062768936157, 0.0912269875407219)","(-0.1746881604194641, 0.6756013631820679, -0.03451135382056236)","(-0.07069873809814453, 0.7705623507499695, 0.0897444561123848)","(-0.19317910075187683, 0.7171677350997925, -0.030104557052254677)","(0.005370819475501776, 0.8276882767677307, 0.0030312456656247377)","(-0.1580488532781601, 0.7880429029464722, -0.13550329208374023)"
"(0.16241338849067688, -0.6531840562820435, -0.10191220790147781)","(0.1489919126033783, -0.6889306306838989, -0.08486559242010117)","(0.14907899498939514, -0.6891176700592041, -0.08389902114868164)","(0.1490751951932907, -0.6895395517349243, -0.08402130752801895)","(0.1341208517551422, -0.6838502287864685, -0.10326140373945236)","(0.13462425768375397, -0.6847950220108032, -0.1037563756108284)","(0.13448795676231384, -0.6858812570571899, -0.10340137779712677)","(0.10125725716352463, -0.6617882251739502, 0.009397691115736961)","(0.03497627004981041, -0.647314727306366, -0.05925433710217476)","(0.14846356213092804, -0.6216533184051514, -0.06746794283390045)","(0.12854450941085815, -0.6164435148239136, -0.09249470382928848)","(0.13545237481594086, -0.45917436480522156, 0.08568885177373886)","(-0.06233389675617218, -0.4860234558582306, -0.07476223260164261)","(0.049176156520843506, -0.2740952670574188, 0.059307731688022614)","(-0.2350674867630005, -0.32631194591522217, -0.14463970065116882)","(0.017148954793810844, -0.17270536720752716, -0.10769598931074142)","(-0.30702102184295654, -0.19590240716934204, -0.27364060282707214)","(0.001834331313148141, -0.12385091930627823, -0.14409053325653076)","(-0.32409849762916565, -0.13655638694763184, -0.31498536467552185)","(-0.006776941008865833, -0.13296166062355042, -0.1699635088443756)","(-0.31073302030563354, -0.1381702721118927, -0.32763081789016724)","(0.0069184983149170876, -0.16650094091892242, -0.1266017109155655)","(-0.29980045557022095, -0.18111053109169006, -0.2823253273963928)","(0.06783725321292877, 0.009072650223970413, 0.07928112149238586)","(-0.06806914508342743, -0.009355605579912663, -0.07826662808656693)","(0.055369604378938675, 0.3908253014087677, 0.02337835356593132)","(0.11231166124343872, 0.3302747309207916, -0.16507981717586517)","(-0.027921540662646294, 0.7252622246742249, 0.06999685615301132)","(-0.1331850290298462, 0.6656043529510498, -0.11171334236860275)","(-0.026255149394273758, 0.7685645818710327, 0.06209757179021835)","(-0.16156557202339172, 0.7088951468467712, -0.11163973808288574)","(0.07201458513736725, 0.8107852339744568, -0.005308317951858044)","(-0.09385132044553757, 0.7803100347518921, -0.1922198235988617)"
"(0.1585734635591507, -0.636655867099762, 0.12036150693893433)","(0.13881072402000427, -0.6721713542938232, 0.11534008383750916)","(0.1387653350830078, -0.6721639633178711, 0.11616335809230804)","(0.13886086642742157, -0.6726845502853394, 0.11581510305404663)","(0.1460825502872467, -0.6663283109664917, 0.10617858916521072)","(0.14659850299358368, -0.6672317385673523, 0.10585007816553116)","(0.14646701514720917, -0.6682962775230408, 0.10609976947307587)","(0.08727094531059265, -0.6243059039115906, 0.10602442920207977)","(0.11561236530542374, -0.6133862733840942, 0.05273106321692467)","(0.1431460827589035, -0.5966205596923828, 0.11818470060825348)","(0.15150673687458038, -0.5910565257072449, 0.10351011902093887)","(0.10727855563163757, -0.4284372329711914, 0.13828663527965546)","(0.048050422221422195, -0.4438658058643341, 0.002099791308864951)","(-0.028566883876919746, -0.2723405063152313, 0.08126422017812729)","(-0.12356428056955338, -0.3181147873401642, -0.09126684814691544)","(-0.04644821956753731, -0.19314691424369812, -0.04333474487066269)","(-0.21307265758514404, -0.21355825662612915, -0.22926770150661469)","(-0.06734689325094223, -0.15685497224330902, -0.07040908187627792)","(-0.22970743477344513, -0.1653825342655182, -0.260111540555954)","(-0.0589555986225605, -0.16931594908237457, -0.07764726132154465)","(-0.22734978795051575, -0.17920197546482086, -0.26417723298072815)","(-0.04631869122385979, -0.18945810198783875, -0.05222174525260925)","(-0.21223825216293335, -0.2054869532585144, -0.23321788012981415)","(0.03601168096065521, 0.00980189349502325, 0.07913187146186829)","(-0.03605266660451889, -0.009973526000976562, -0.07798563688993454)","(0.06404342502355576, 0.37191441655158997, -0.02716786600649357)","(0.08821535855531693, 0.2825773358345032, -0.18344542384147644)","(0.0034724462311714888, 0.6398550271987915, -0.10789304226636887)","(-0.10784056782722473, 0.5587342977523804, -0.26878276467323303)","(0.006083393935114145, 0.6758869290351868, -0.1282118707895279)","(-0.12945175170898438, 0.5961456894874573, -0.2820810079574585)","(0.09047290682792664, 0.7087230086326599, -0.19306780397891998)","(-0.04670744389295578, 0.6646300554275513, -0.3539677560329437)"
"(0.16968640685081482, -0.6333580613136292, 0.16806310415267944)","(0.15012697875499725, -0.6636826992034912, 0.16449697315692902)","(0.15004630386829376, -0.6635576486587524, 0.16547924280166626)","(0.1502252072095871, -0.664092481136322, 0.16502489149570465)","(0.15909478068351746, -0.6587267518043518, 0.15684832632541656)","(0.15983867645263672, -0.659548819065094, 0.1561926305294037)","(0.15965402126312256, -0.6608055830001831, 0.15644964575767517)","(0.09833957254886627, -0.5961472392082214, 0.15803751349449158)","(0.1358824372291565, -0.5955110192298889, 0.10288260132074356)","(0.15472149848937988, -0.5889666080474854, 0.1650192141532898)","(0.16664421558380127, -0.5855539441108704, 0.15065807104110718)","(0.10698956996202469, -0.39895376563072205, 0.17554974555969238)","(0.07042764872312546, -0.42354658246040344, 0.06806804984807968)","(-0.061880532652139664, -0.2550591826438904, 0.13222552835941315)","(-0.03519732877612114, -0.3106132447719574, -0.05946038290858269)","(-0.08527349680662155, -0.19151201844215393, 0.03682027384638786)","(-0.05759427696466446, -0.2781620919704437, -0.21691010892391205)","(-0.10464433580636978, -0.1597621887922287, 0.020701631903648376)","(-0.05514020845293999, -0.2549645006656647, -0.24097421765327454)","(-0.08370301872491837, -0.17362818121910095, 0.006371988449245691)","(-0.047330040484666824, -0.27288737893104553, -0.23384013772010803)","(-0.07997792959213257, -0.18938444554805756, 0.028323249891400337)","(-0.05204741656780243, -0.27637678384780884, -0.2150895595550537)","(0.046029914170503616, 0.011623467318713665, 0.06973372399806976)","(-0.04600432515144348, -0.011659597046673298, -0.06876871734857559)","(0.07653158903121948, 0.25467604398727417, -0.24001063406467438)","(-0.06642507016658783, 0.1962982714176178, -0.18304723501205444)","(0.008235292509198189, 0.4750814139842987, -0.4257206618785858)","(-0.21479323506355286, 0.4578956365585327, -0.30317965149879456)","(0.007159150205552578, 0.5015864968299866, -0.4524845480918884)","(-0.22422225773334503, 0.49269503355026245, -0.32211995124816895)","(0.0644344687461853, 0.5163597464561462, -0.5211386680603027)","(-0.1681728959083557, 0.5404450297355652, -0.4065448045730591)"
"(0.16822843253612518, -0.6339393854141235, 0.25894463062286377)","(0.14444035291671753, -0.6622199416160583, 0.2422940880060196)","(0.14424706995487213, -0.6620890498161316, 0.2431146800518036)","(0.1443614810705185, -0.6626232862472534, 0.2427441030740738)","(0.16755947470664978, -0.655552864074707, 0.23785333335399628)","(0.16840091347694397, -0.6563842296600342, 0.23730167746543884)","(0.1681869924068451, -0.6576327085494995, 0.23757246136665344)","(0.08132052421569824, -0.5914053320884705, 0.18209931254386902)","(0.17969566583633423, -0.5780555009841919, 0.14336666464805603)","(0.14615729451179504, -0.5896293520927429, 0.23798032104969025)","(0.17598684132099152, -0.5841002464294434, 0.22752350568771362)","(0.04142988473176956, -0.4033719599246979, 0.17019708454608917)","(0.15126685798168182, -0.39972808957099915, 0.06257106363773346)","(-0.15572361648082733, -0.26450759172439575, 0.1608487218618393)","(0.08010105043649673, -0.2716690003871918, -0.05932743474841118)","(-0.138832226395607, -0.23890435695648193, 0.1704156994819641)","(0.07966932654380798, -0.2852405309677124, -0.18435201048851013)","(-0.16334174573421478, -0.21527162194252014, 0.1724967062473297)","(0.08208171278238297, -0.26539483666419983, -0.19648288190364838)","(-0.12842898070812225, -0.22637343406677246, 0.1690717190504074)","(0.0709720104932785, -0.2928318977355957, -0.18157699704170227)","(-0.12638652324676514, -0.23534590005874634, 0.16779464483261108)","(0.07687564939260483, -0.2894594073295593, -0.17672356963157654)","(-0.0029464110266417265, 0.011924256570637226, 0.07083714008331299)","(0.003148960880935192, -0.011904293671250343, -0.06975749135017395)","(-0.020303474739193916, 0.2698116898536682, -0.09629981219768524)","(0.18109340965747833, 0.16652540862560272, -0.20303761959075928)","(-0.17664553225040436, 0.49022868275642395, -0.1572616845369339)","(0.005370159633457661, 0.46475085616111755, -0.38337793946266174)","(-0.1875842958688736, 0.5158613920211792, -0.17151838541030884)","(-0.013552507385611534, 0.5046929717063904, -0.40275758504867554)","(-0.15493357181549072, 0.5637885928153992, -0.2367900162935257)","(0.05726561322808266, 0.5793994069099426, -0.44981130957603455)"
"(0.14027610421180725, -0.6306940913200378, -0.06645143777132034)","(0.12555798888206482, -0.6628198623657227, -0.06630214303731918)","(0.12560905516147614, -0.6627442240715027, -0.06529123336076736)","(0.12568452954292297, -0.6632532477378845, -0.06568088382482529)","(0.12857431173324585, -0.6563700437545776, -0.06762903183698654)","(0.1292750984430313, -0.6572133302688599, -0.06845114380121231)","(0.129103884100914, -0.6584299802780151, -0.0681891068816185)","(0.1069473922252655, -0.5965182781219482, -0.023534446954727173)","(0.10815984010696411, -0.5822480320930481, -0.04805416613817215)","(0.13396112620830536, -0.5898424386978149, -0.04925065115094185)","(0.13697907328605652, -0.5846224427223206, -0.05411301925778389)","(0.12908262014389038, -0.40564510226249695, 0.06578383594751358)","(0.059112776070833206, -0.42282938957214355, -0.04836374148726463)","(0.08042603731155396, -0.29433372616767883, -0.04417044669389725)","(-0.05291276425123215, -0.33624666929244995, -0.06699295341968536)","(0.15014450252056122, -0.29693207144737244, -0.26631399989128113)","(-0.17675045132637024, -0.31933456659317017, -0.12251365184783936)","(0.153755784034729, -0.28061643242836, -0.31174683570861816)","(-0.20078077912330627, -0.29625770449638367, -0.1257261335849762)","(0.14543695747852325, -0.29158544540405273, -0.3230271637439728)","(-0.21161113679409027, -0.31720268726348877, -0.13903376460075378)","(0.14605988562107086, -0.2956943213939667, -0.278409868478775)","(-0.18142859637737274, -0.31960877776145935, -0.12682127952575684)","(0.015854692086577415, 0.012372050434350967, 0.07750004529953003)","(-0.015716029331088066, -0.012335577048361301, -0.07656488567590714)","(0.01809227466583252, 0.2906210422515869, 0.043250180780887604)","(0.23916545510292053, 0.16941623389720917, -0.2399454563856125)","(-0.08521416783332825, 0.5174114108085632, 0.017878662794828415)","(0.07724719494581223, 0.5037211775779724, -0.3452617824077606)","(-0.08871365338563919, 0.5405108332633972, 0.0017251446843147278)","(0.056902866810560226, 0.5429286360740662, -0.35771334171295166)","(-0.031677886843681335, 0.5820802450180054, -0.04066650569438934)","(0.1273408681154251, 0.6147639155387878, -0.4165111184120178)"
"(0.13251785933971405, -0.6376466751098633, -0.05232860893011093)","(0.11597346514463425, -0.6716917753219604, -0.05565597116947174)","(0.11607448011636734, -0.6715527772903442, -0.054720643907785416)","(0.11611528694629669, -0.6720908880233765, -0.05496248975396156)","(0.11958817392587662, -0.6660680770874023, -0.06188109144568443)","(0.12023327499628067, -0.6669067740440369, -0.0624617338180542)","(0.1201346218585968, -0.6680822968482971, -0.062199126929044724)","(0.09241189807653427, -0.614755392074585, -0.03580964356660843)","(0.10199512541294098, -0.5998660922050476, -0.08307294547557831)","(0.12575724720954895, -0.5965633392333984, -0.04155970364809036)","(0.13096949458122253, -0.5913897156715393, -0.05217361822724342)","(0.12414832413196564, -0.43800973892211914, 0.04668757691979408)","(0.04664234071969986, -0.4392538070678711, -0.11271432042121887)","(0.10762930661439896, -0.36611634492874146, -0.03490399196743965)","(-0.09200898557901382, -0.37117019295692444, -0.14123539626598358)","(0.12763828039169312, -0.34714099764823914, -0.052862152457237244)","(-0.2376755326986313, -0.3445618748664856, -0.1394718438386917)","(0.1171863004565239, -0.3142701983451843, -0.06222684681415558)","(-0.27524134516716003, -0.3134780824184418, -0.17430134117603302)","(0.10007220506668091, -0.3282316029071808, -0.06535756587982178)","(-0.2842199206352234, -0.3298560678958893, -0.17964008450508118)","(0.11895457655191422, -0.34307193756103516, -0.05546063929796219)","(-0.2455277442932129, -0.3409823775291443, -0.14286957681179047)","(0.0063663674518466, 0.012805410660803318, 0.08343185484409332)","(-0.006608630530536175, -0.012812384404242039, -0.08254973590373993)","(-0.044302020221948624, 0.36521923542022705, 0.07314968854188919)","(0.2734844982624054, 0.1794065237045288, -0.2151288390159607)","(-0.14077098667621613, 0.6453254818916321, 0.06416831165552139)","(0.12474887073040009, 0.5136722326278687, -0.27362629771232605)","(-0.14248986542224884, 0.6859240531921387, 0.05180380493402481)","(0.10604561120271683, 0.5456947684288025, -0.284868061542511)","(-0.06792978197336197, 0.7336779236793518, 0.019612634554505348)","(0.1972873955965042, 0.6294686794281006, -0.3324151635169983)"
"(0.1248578429222107, -0.6378402709960938, -0.09790059924125671)","(0.11169520765542984, -0.6728578209877014, -0.09179797023534775)","(0.11185339838266373, -0.672758936882019, -0.09086526930332184)","(0.11194994300603867, -0.6732727885246277, -0.09091626852750778)","(0.11018279194831848, -0.6678830981254578, -0.10063613206148148)","(0.11081797629594803, -0.6687254309654236, -0.10115095227956772)","(0.1106567457318306, -0.6698457598686218, -0.10095243901014328)","(0.0962131917476654, -0.6313328146934509, -0.0330512598156929)","(0.08352229744195938, -0.6225772500038147, -0.08584687858819962)","(0.11980786174535751, -0.5992456078529358, -0.07550276070833206)","(0.12427523732185364, -0.5950261354446411, -0.08880520612001419)","(0.14240694046020508, -0.4586503803730011, 0.041527945548295975)","(-0.013462441973388195, -0.4595726430416107, -0.1034623235464096)","(0.21453213691711426, -0.37287330627441406, -0.03954443335533142)","(-0.20953916013240814, -0.39649122953414917, -0.1431334763765335)","(0.2094786912202835, -0.32773610949516296, -0.18043121695518494)","(-0.3777478039264679, -0.3597778379917145, -0.16525863111019135)","(0.19635877013206482, -0.2925140857696533, -0.20903044939041138)","(-0.41664212942123413, -0.3350878953933716, -0.1937510073184967)","(0.16162234544754028, -0.30671510100364685, -0.21583515405654907)","(-0.4192177653312683, -0.34531307220458984, -0.20205466449260712)","(0.1911037415266037, -0.3233068585395813, -0.18740814924240112)","(-0.3824820816516876, -0.3547670841217041, -0.16751207411289215)","(0.015684768557548523, 0.012802998535335064, 0.08400822430849075)","(-0.01582041010260582, -0.012817349284887314, -0.08314040303230286)","(-0.05195074528455734, 0.3926268517971039, 0.06950610131025314)","(0.2515498399734497, 0.19349613785743713, -0.22282390296459198)","(-0.152945414185524, 0.688456118106842, 0.08194893598556519)","(0.1648164689540863, 0.5198285579681396, -0.28147539496421814)","(-0.15520717203617096, 0.732088029384613, 0.07289189845323563)","(0.15247559547424316, 0.5594115257263184, -0.2901236414909363)","(-0.07607189565896988, 0.7807198762893677, 0.03384864702820778)","(0.25205105543136597, 0.6367200016975403, -0.3376768231391907)"
"(0.12224988639354706, -0.6408427357673645, -0.07837588340044022)","(0.11002212762832642, -0.6775103211402893, -0.0749441459774971)","(0.11022026091814041, -0.6774969100952148, -0.07399363070726395)","(0.11030084639787674, -0.6780428886413574, -0.07416925579309464)","(0.10571955889463425, -0.6733739376068115, -0.08191999047994614)","(0.10630269348621368, -0.6742451190948486, -0.08245142549276352)","(0.10621651262044907, -0.675279974937439, -0.08211290091276169)","(0.09042544662952423, -0.6443827152252197, -0.02670568972826004)","(0.08170845359563828, -0.6390541791915894, -0.07230449467897415)","(0.11640216410160065, -0.6048623323440552, -0.05966977775096893)","(0.11711724102497101, -0.6013506650924683, -0.07124487310647964)","(0.1333124041557312, -0.469608336687088, 0.045330960303545)","(-0.035690002143383026, -0.47177228331565857, -0.08989593386650085)","(0.18769718706607819, -0.3915814757347107, -0.02536531537771225)","(-0.24812468886375427, -0.4236519932746887, -0.14107827842235565)","(0.249057337641716, -0.35559651255607605, -0.1775204837322235)","(-0.41852763295173645, -0.39939481019973755, -0.1902230679988861)","(0.2634178400039673, -0.32883259654045105, -0.2045406997203827)","(-0.457263320684433, -0.38424625992774963, -0.20954550802707672)","(0.24106229841709137, -0.3384084701538086, -0.21752768754959106)","(-0.461825966835022, -0.3991755247116089, -0.22255730628967285)","(0.2419017255306244, -0.349473774433136, -0.1876845806837082)","(-0.4236774146556854, -0.39747437834739685, -0.19789279997348785)","(0.01893327571451664, 0.012768193148076534, 0.08361061662435532)","(-0.019037334248423576, -0.012786058709025383, -0.0825808048248291)","(-0.07348330318927765, 0.3884825110435486, 0.056453268975019455)","(0.2271597534418106, 0.19734534621238708, -0.20937955379486084)","(-0.19500084221363068, 0.6724302768707275, 0.07171482592821121)","(0.22718067467212677, 0.5553749799728394, -0.2893635630607605)","(-0.20038172602653503, 0.7122010588645935, 0.06412921845912933)","(0.22566357254981995, 0.5981405377388, -0.3016341030597687)","(-0.14558614790439606, 0.7675557136535645, 0.009653792716562748)","(0.30131980776786804, 0.6388450860977173, -0.36630094051361084)"
"(0.12052491307258606, -0.6626264452934265, 0.07083820551633835)","(0.09467728435993195, -0.6985572576522827, 0.0491320863366127)","(0.09500859677791595, -0.6983457207679749, 0.04988322779536247)","(0.09484635293483734, -0.6989568471908569, 0.050021350383758545)","(0.1035190224647522, -0.6910110712051392, 0.04377075657248497)","(0.10409589856863022, -0.6918394565582275, 0.0434502512216568)","(0.10399291664361954, -0.6930555105209351, 0.04383792355656624)","(0.017130758613348007, -0.659392774105072, -0.006154312752187252)","(0.09359660744667053, -0.6424044370651245, -0.04548974335193634)","(0.09482626616954803, -0.6268656849861145, 0.057836782187223434)","(0.11303039640188217, -0.6191771030426025, 0.04628114774823189)","(-0.07095681130886078, -0.4951578378677368, 0.017567751929163933)","(0.11133942008018494, -0.4702214002609253, -0.07282799482345581)","(-0.31639209389686584, -0.4597276449203491, -0.04026995971798897)","(0.2420796900987625, -0.4193205237388611, -0.11664600670337677)","(-0.5227896571159363, -0.4558643102645874, -0.12109296768903732)","(0.4020560681819916, -0.35242998600006104, -0.1265963464975357)","(-0.5906988382339478, -0.4229973554611206, -0.12266199290752411)","(0.4435987174510956, -0.28647178411483765, -0.12693196535110474)","(-0.5989748239517212, -0.4416741728782654, -0.11117956787347794)","(0.443180114030838, -0.3265679180622101, -0.11508446931838989)","(-0.5370222926139832, -0.45189106464385986, -0.11316652595996857)","(0.4151685833930969, -0.36061739921569824, -0.11834516376256943)","(-0.007195283658802509, 0.009888065978884697, 0.06675706803798676)","(0.007347266189754009, -0.010130368173122406, -0.06528260558843613)","(-0.06113669276237488, 0.3821369409561157, 0.08163361996412277)","(0.19712737202644348, 0.24314363300800323, -0.17105181515216827)","(-0.15518207848072052, 0.6803375482559204, 0.11832042038440704)","(0.2021658569574356, 0.6220001578330994, -0.27067288756370544)","(-0.1572759747505188, 0.7246835231781006, 0.11573347449302673)","(0.20325739681720734, 0.668525755405426, -0.2805854380130768)","(-0.10598134249448776, 0.7972220182418823, 0.06897380203008652)","(0.25407806038856506, 0.7151679992675781, -0.34778082370758057)"
"(0.10267775505781174, -0.6586685180664062, -0.09398496896028519)","(0.08571545779705048, -0.6973806619644165, -0.08738809823989868)","(0.08618814498186111, -0.6974580883979797, -0.08643698692321777)","(0.08584102243185043, -0.6980664134025574, -0.0864715725183487)","(0.07728786766529083, -0.6898430585861206, -0.10025200992822647)","(0.07807790488004684, -0.6906349658966064, -0.10052894055843353)","(0.07784072309732437, -0.6920742988586426, -0.0996827632188797)","(0.026797669008374214, -0.6652524471282959, -0.034945543855428696)","(0.005829921457916498, -0.6468017101287842, -0.10259348154067993)","(0.08541575819253922, -0.6252341270446777, -0.07106149941682816)","(0.07756926119327545, -0.6180503368377686, -0.08962678909301758)","(0.0494425967335701, -0.4922693371772766, 0.019277144223451614)","(-0.08214360475540161, -0.48015621304512024, -0.094594307243824)","(0.2263113409280777, -0.43000444769859314, 0.10804953426122665)","(-0.27313774824142456, -0.410273939371109, -0.15663176774978638)","(0.44463488459587097, -0.4125120937824249, 0.15370362997055054)","(-0.4387710392475128, -0.3934447467327118, -0.2658580541610718)","(0.4957070052623749, -0.3921467959880829, 0.1752895712852478)","(-0.4819677770137787, -0.37592655420303345, -0.2847804129123688)","(0.5059337615966797, -0.39965876936912537, 0.1468771994113922)","(-0.48127084970474243, -0.39285433292388916, -0.3080744743347168)","(0.45998474955558777, -0.4075232148170471, 0.144742950797081)","(-0.44471657276153564, -0.39438167214393616, -0.2808378040790558)","(0.027643190696835518, 0.007581022568047047, 0.04405202716588974)","(-0.027676934376358986, -0.00790571141988039, -0.0428452268242836)","(-0.05639110878109932, 0.37944111227989197, 0.014434265904128551)","(0.16023018956184387, 0.3773266077041626, -0.05730057135224342)","(-0.06494122743606567, 0.6907124519348145, 0.05736006796360016)","(0.21970915794372559, 0.7482830286026001, -0.03575904294848442)","(-0.06476805359125137, 0.7338816523551941, 0.053444959223270416)","(0.22930021584033966, 0.7929657101631165, -0.037621401250362396)","(-0.0528106652200222, 0.7882345914840698, -0.04353540763258934)","(0.24262776970863342, 0.8293647766113281, -0.12791334092617035)"
"(0.07696935534477234, -0.6574111580848694, -0.10314115136861801)","(0.06555557996034622, -0.6955259442329407, -0.10192929953336716)","(0.06607409566640854, -0.6957746148109436, -0.10102706402540207)","(0.06569643318653107, -0.6962711811065674, -0.10106014460325241)","(0.05903688073158264, -0.6888535022735596, -0.11201787739992142)","(0.059816256165504456, -0.6896761059761047, -0.11252908408641815)","(0.059589583426713943, -0.6911827921867371, -0.11146129667758942)","(0.017597747966647148, -0.6636146306991577, -0.06346765905618668)","(-0.0024746872950345278, -0.6474679112434387, -0.1217278316617012)","(0.06107092276215553, -0.6240834593772888, -0.08749105781316757)","(0.05490216612815857, -0.6171417236328125, -0.10275953263044357)","(0.0539659783244133, -0.49091169238090515, -0.02518550306558609)","(-0.09801770746707916, -0.48324036598205566, -0.1028171107172966)","(0.20184478163719177, -0.41930273175239563, 0.0862983986735344)","(-0.27071768045425415, -0.40731754899024963, -0.14864854514598846)","(0.39361026883125305, -0.40076595544815063, 0.05246485769748688)","(-0.4267019033432007, -0.3876136243343353, -0.17119064927101135)","(0.4390656352043152, -0.3800589442253113, 0.05549765005707741)","(-0.4655872881412506, -0.36773568391799927, -0.16982720792293549)","(0.44780513644218445, -0.38573750853538513, 0.03249674662947655)","(-0.46948304772377014, -0.3812229335308075, -0.19365033507347107)","(0.4066225588321686, -0.3956899642944336, 0.043421465903520584)","(-0.4335267245769501, -0.38599637150764465, -0.1835838109254837)","(0.04323883354663849, 0.006159659009426832, 0.007348686922341585)","(-0.04361582547426224, -0.006526500452309847, -0.006448914296925068)","(0.039200033992528915, 0.37714681029319763, -0.02294451743364334)","(0.025681624189019203, 0.3925875127315521, -0.0230072271078825)","(0.1540527045726776, 0.6986997723579407, 0.023989014327526093)","(-0.009981315582990646, 0.7587417960166931, 0.043796323239803314)","(0.16958454251289368, 0.7413685321807861, 0.0177769735455513)","(-0.01537312287837267, 0.8041937947273254, 0.04296731948852539)","(0.18891973793506622, 0.7833794951438904, -0.09409963339567184)","(-0.07078460603952408, 0.8425759077072144, -0.06364987045526505)"
"(0.07774318009614944, -0.6414204239845276, -0.12070293724536896)","(0.06503152847290039, -0.6821174025535583, -0.1070140153169632)","(0.06547661870718002, -0.6824474930763245, -0.1061483845114708)","(0.06513752043247223, -0.683037281036377, -0.1061910092830658)","(0.0518035963177681, -0.6742628216743469, -0.12592224776744843)","(0.05260809138417244, -0.675132691860199, -0.1261938363313675)","(0.052304841578006744, -0.6766064167022705, -0.12552767992019653)","(0.017696378752589226, -0.6623984575271606, -0.06026540324091911)","(-0.04940032586455345, -0.6444619297981262, -0.11981438100337982)","(0.06318309158086777, -0.6163290143013, -0.08909868448972702)","(0.04734381288290024, -0.6070874333381653, -0.11466549336910248)","(0.06369379162788391, -0.4883491098880768, 0.032592058181762695)","(-0.1394675076007843, -0.4816773533821106, -0.11001461744308472)","(0.2498798370361328, -0.40828514099121094, 0.13867557048797607)","(-0.30354103446006775, -0.36983147263526917, -0.17758308351039886)","(0.4707871377468109, -0.39209794998168945, 0.12065529078245163)","(-0.44621744751930237, -0.3748483955860138, -0.2953353524208069)","(0.525850772857666, -0.3755156099796295, 0.12354794889688492)","(-0.48246294260025024, -0.3580865263938904, -0.3224363625049591)","(0.5334765911102295, -0.38185691833496094, 0.09353494644165039)","(-0.4826311767101288, -0.37643736600875854, -0.347932368516922)","(0.4846229553222656, -0.38801315426826477, 0.10714966803789139)","(-0.45028966665267944, -0.3753531873226166, -0.3115052878856659)","(0.049257803708314896, 0.004586298484355211, 0.02908400073647499)","(-0.049561433494091034, -0.004924010951071978, -0.027977410703897476)","(-0.05567250773310661, 0.3758428990840912, -0.01447289902716875)","(0.05616452917456627, 0.3708338439464569, -0.0640450268983841)","(-0.14788226783275604, 0.6898051500320435, 0.025939535349607468)","(0.11876963078975677, 0.7321767807006836, -0.04089289531111717)","(-0.1530376672744751, 0.7314426898956299, 0.02099240943789482)","(0.1272723227739334, 0.7776846885681152, -0.0433710440993309)","(-0.09345012903213501, 0.7745071649551392, -0.08975215256214142)","(0.16746053099632263, 0.8200129866600037, -0.13602620363235474)"
