1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
"(-0.00822044350206852, -0.5672708749771118, -0.2772550880908966)","(-0.004294881131500006, -0.6074861288070679, -0.28860703110694885)","(-0.004088200628757477, -0.6082180142402649, -0.2882382869720459)","(-0.004361263010650873, -0.6082513928413391, -0.2897675335407257)","(-0.028379295021295547, -0.603594958782196, -0.28412264585494995)","(-0.028256714344024658, -0.6038689613342285, -0.2850850522518158)","(-0.02860989235341549, -0.6051182150840759, -0.2847532629966736)","(0.02744007669389248, -0.6210193037986755, -0.19668833911418915)","(-0.0833171010017395, -0.6122792959213257, -0.2069627046585083)","(0.006691981106996536, -0.5558558702468872, -0.246800035238266)","(-0.02498103491961956, -0.5488106608390808, -0.24483203887939453)","(0.10682869702577591, -0.48868420720100403, -0.12918800115585327)","(-0.1724451333284378, -0.4631389379501343, -0.15057715773582458)","(0.1964206099510193, -0.2823757529258728, -0.11479971557855606)","(-0.19215409457683563, -0.23776420950889587, -0.2231813371181488)","(0.23810003697872162, -0.11289088428020477, -0.19707591831684113)","(-0.2001413106918335, -0.07777765393257141, -0.38170918822288513)","(0.2507164776325226, -0.05538347363471985, -0.2252417951822281)","(-0.20577599108219147, -0.026673125103116035, -0.4070918560028076)","(0.23288528621196747, -0.049106840044260025, -0.25532883405685425)","(-0.2013964056968689, -0.04497635364532471, -0.43192991614341736)","(0.2315255105495453, -0.09509242326021194, -0.20834457874298096)","(-0.19263382256031036, -0.07334981113672256, -0.3963626027107239)","(0.08790969103574753, -0.0054837544448673725, 0.021978070959448814)","(-0.08870652318000793, 0.004651323426514864, -0.02104892022907734)","(0.0735207349061966, 0.3675309121608734, 0.12252257764339447)","(-0.046415042132139206, 0.3487703800201416, 0.08884109556674957)","(0.08920953422784805, 0.6756485104560852, 0.3199235796928406)","(-0.010918191634118557, 0.6669189929962158, 0.23533719778060913)","(0.09621809422969818, 0.7144566774368286, 0.3334960341453552)","(-0.007183997426182032, 0.70681232213974, 0.24976791441440582)","(0.11670292913913727, 0.7493193745613098, 0.2620880901813507)","(-0.010877909138798714, 0.7443050742149353, 0.16833092272281647)"
"(-0.00702621741220355, -0.6021742224693298, -0.05642096698284149)","(-0.01866418495774269, -0.6272810101509094, -0.08606187254190445)","(-0.018480729311704636, -0.6278288960456848, -0.0857231542468071)","(-0.01882549561560154, -0.628074586391449, -0.08646214753389359)","(-0.026739876717329025, -0.6286243200302124, -0.08669676631689072)","(-0.026516001671552658, -0.6292388439178467, -0.08763016760349274)","(-0.026985960081219673, -0.6305039525032043, -0.08704818040132523)","(-0.04456908255815506, -0.6171934008598328, -0.12802736461162567)","(-0.006373003590852022, -0.6197328567504883, -0.1409016102552414)","(-0.007958530448377132, -0.5783731937408447, -0.06271808594465256)","(-0.016362695023417473, -0.5804648995399475, -0.06524130702018738)","(-0.1030556708574295, -0.47747138142585754, -0.11852757632732391)","(0.04244126379489899, -0.47185802459716797, -0.12553684413433075)","(-0.12285927683115005, -0.26842960715293884, -0.09172535687685013)","(0.0737520307302475, -0.2525297701358795, -0.14304548501968384)","(-0.045172106474637985, -0.12036874145269394, -0.025172222405672073)","(0.041451744735240936, -0.10464869439601898, -0.17615532875061035)","(-0.02700197882950306, -0.08021391183137894, -0.03170394152402878)","(0.04969538375735283, -0.07516728341579437, -0.17657321691513062)","(-0.01657108962535858, -0.08110683411359787, -0.029923707246780396)","(0.020054513588547707, -0.08260226994752884, -0.18865028023719788)","(-0.035704147070646286, -0.10923103988170624, -0.02079179883003235)","(0.031087957322597504, -0.10092996060848236, -0.18325230479240417)","(-0.007924004457890987, -0.005358934868127108, 0.02162725105881691)","(0.00738348625600338, 0.004549532197415829, -0.020680127665400505)","(-0.03992050886154175, 0.36658525466918945, 0.1477508842945099)","(0.028609398752450943, 0.35448065400123596, 0.10300010442733765)","(-0.005754716228693724, 0.6708718538284302, 0.30603522062301636)","(0.04992569237947464, 0.6721428632736206, 0.22154733538627625)","(0.005737287923693657, 0.7069355249404907, 0.3174615800380707)","(0.05135808512568474, 0.7097581028938293, 0.23497790098190308)","(0.04016721248626709, 0.7068650126457214, 0.28435811400413513)","(0.07543081790208817, 0.7304380536079407, 0.1822889894247055)"
"(-0.008679848164319992, -0.6012648344039917, -0.05794263258576393)","(-0.02523733489215374, -0.6271183490753174, -0.08107183873653412)","(-0.02507760003209114, -0.627644956111908, -0.08083512634038925)","(-0.02540389634668827, -0.6278804540634155, -0.08131726086139679)","(-0.02357371523976326, -0.6291303634643555, -0.08424962311983109)","(-0.02339147962629795, -0.629790186882019, -0.08525028824806213)","(-0.02383568324148655, -0.6310119032859802, -0.08479082584381104)","(-0.04942178353667259, -0.6124017834663391, -0.10716161131858826)","(-0.008024406619369984, -0.6235948801040649, -0.12933166325092316)","(-0.011434592306613922, -0.5779271721839905, -0.05687795206904411)","(-0.015217671170830727, -0.5811520218849182, -0.06225685030221939)","(-0.08549469709396362, -0.47368115186691284, -0.10578183084726334)","(0.01840314269065857, -0.48427045345306396, -0.11243559420108795)","(-0.07705233246088028, -0.2608233392238617, -0.08208741992712021)","(0.0008286290103569627, -0.2689443528652191, -0.1390819102525711)","(-0.01569361612200737, -0.12565648555755615, -0.029051173478364944)","(-0.03700773045420647, -0.1563929319381714, -0.20722801983356476)","(-0.00535998260602355, -0.09403375536203384, -0.04059349000453949)","(-0.0326671302318573, -0.14185474812984467, -0.2156282216310501)","(-0.0022192769683897495, -0.10240461677312851, -0.0432659387588501)","(-0.024169784039258957, -0.15242831408977509, -0.23166415095329285)","(-0.010226793587207794, -0.11973866075277328, -0.027245573699474335)","(-0.036353178322315216, -0.15571096539497375, -0.2173464149236679)","(-0.01487724483013153, -0.0042800214141607285, 0.021320069208741188)","(0.01439520064741373, 0.0035313095431774855, -0.020342513918876648)","(-0.06747981160879135, 0.3704177737236023, 0.15223902463912964)","(0.03330093249678612, 0.36137622594833374, 0.10814333707094193)","(-0.04359320178627968, 0.6749802231788635, 0.30349355936050415)","(0.06387882679700851, 0.6823806762695312, 0.2214076668024063)","(-0.03338664770126343, 0.7098966240882874, 0.31396687030792236)","(0.06577375531196594, 0.7191488146781921, 0.23474109172821045)","(-0.002122955396771431, 0.7087053656578064, 0.2767618000507355)","(0.0904143750667572, 0.7315341234207153, 0.1872856318950653)"
"(-0.013060078956186771, -0.5599558353424072, -0.2837207317352295)","(-0.019870368763804436, -0.5982584953308105, -0.28113502264022827)","(-0.01969485729932785, -0.5988287925720215, -0.28040921688079834)","(-0.020003851503133774, -0.5990102887153625, -0.28125742077827454)","(-0.03191370144486427, -0.5967100858688354, -0.2783259451389313)","(-0.03173448145389557, -0.5973963141441345, -0.27922379970550537)","(-0.03211173415184021, -0.5985846519470215, -0.27877289056777954)","(0.012288089841604233, -0.6079316735267639, -0.18840815126895905)","(-0.06695935130119324, -0.6090506911277771, -0.1821536421775818)","(-0.006878881249576807, -0.5479097962379456, -0.24234755337238312)","(-0.027633754536509514, -0.5452348589897156, -0.240244060754776)","(0.10155124962329865, -0.47373101115226746, -0.11792381852865219)","(-0.13386225700378418, -0.47003522515296936, -0.13573525846004486)","(0.14900663495063782, -0.2586655020713806, -0.09454410523176193)","(-0.1461619734764099, -0.23424221575260162, -0.1712506115436554)","(0.11400604993104935, -0.08807240426540375, -0.13775981962680817)","(-0.10131058096885681, -0.06552918255329132, -0.3217207193374634)","(0.10618940740823746, -0.02727622166275978, -0.16423022747039795)","(-0.08598300814628601, -0.01367910671979189, -0.3556784987449646)","(0.06727270781993866, -0.03266027569770813, -0.1860654354095459)","(-0.042112939059734344, -0.025392021983861923, -0.3794099688529968)","(0.0963113009929657, -0.0762292742729187, -0.14499245584011078)","(-0.07537739723920822, -0.056790586560964584, -0.3353642523288727)","(0.07457020878791809, -0.004221438895910978, 0.018702449277043343)","(-0.07537098973989487, 0.0034821343142539263, -0.01780751906335354)","(0.04701570048928261, 0.37077105045318604, 0.1259467452764511)","(-0.038636188954114914, 0.359194815158844, 0.098609060049057)","(0.0707826167345047, 0.6543672680854797, 0.33813202381134033)","(-0.01713814027607441, 0.6447976231575012, 0.27999621629714966)","(0.08038453757762909, 0.6887948513031006, 0.35645270347595215)","(-0.01721547171473503, 0.6827908754348755, 0.29896748065948486)","(0.12021210044622421, 0.7126878499984741, 0.27804455161094666)","(-0.03125213459134102, 0.7271305322647095, 0.20766635239124298)"
"(-0.010779489763081074, -0.5628484487533569, -0.2739926278591156)","(-0.018158860504627228, -0.6005426645278931, -0.2723138928413391)","(-0.01795020140707493, -0.6011268496513367, -0.27170777320861816)","(-0.018354298546910286, -0.6012894511222839, -0.2725403606891632)","(-0.030220981687307358, -0.5989263653755188, -0.2720522880554199)","(-0.030035683885216713, -0.5995374917984009, -0.27303680777549744)","(-0.030444424599409103, -0.6007304787635803, -0.2727537453174591)","(0.02269335836172104, -0.6084278225898743, -0.18547680974006653)","(-0.07630309462547302, -0.6092144846916199, -0.18690253794193268)","(-0.005446761846542358, -0.5497080683708191, -0.2363400161266327)","(-0.026101529598236084, -0.5468285083770752, -0.23761573433876038)","(0.11501573026180267, -0.4740736782550812, -0.11928492039442062)","(-0.14906905591487885, -0.46910107135772705, -0.13892391324043274)","(0.1640060395002365, -0.25832003355026245, -0.12050481140613556)","(-0.15752916038036346, -0.22971291840076447, -0.1828310638666153)","(0.128153994679451, -0.08494016528129578, -0.20877878367900848)","(-0.10964067280292511, -0.06754203140735626, -0.3370189368724823)","(0.11579287052154541, -0.022837195545434952, -0.24339644610881805)","(-0.09153973311185837, -0.01848967932164669, -0.37096941471099854)","(0.08341795951128006, -0.028349146246910095, -0.26342079043388367)","(-0.06495650112628937, -0.03105476126074791, -0.3936499357223511)","(0.10481588542461395, -0.07287273555994034, -0.2177400290966034)","(-0.07652287930250168, -0.059788040816783905, -0.3505789637565613)","(0.08877954632043839, -0.003859024029225111, 0.01583057828247547)","(-0.08949241787195206, 0.0031583199743181467, -0.014883158728480339)","(0.050726283341646194, 0.3725498616695404, 0.12040840834379196)","(-0.057258427143096924, 0.3559075593948364, 0.09342785179615021)","(0.08054440468549728, 0.6485438346862793, 0.3305000066757202)","(-0.04104391857981682, 0.6423906683921814, 0.27497392892837524)","(0.08958421647548676, 0.6819264888763428, 0.34675154089927673)","(-0.04241129383444786, 0.6798224449157715, 0.29313039779663086)","(0.12062974274158478, 0.7123209238052368, 0.2646426260471344)","(-0.056512750685214996, 0.7231470942497253, 0.19957061111927032)"
"(-0.009434082545340061, -0.5646890997886658, -0.27108171582221985)","(-0.016538187861442566, -0.6020058989524841, -0.26869457960128784)","(-0.016324639320373535, -0.6026083827018738, -0.2681278586387634)","(-0.016771158203482628, -0.602746307849884, -0.26889488101005554)","(-0.029727183282375336, -0.6004123687744141, -0.2691821753978729)","(-0.029512135311961174, -0.6009828448295593, -0.2701336443424225)","(-0.029964229092001915, -0.6021751761436462, -0.26994794607162476)","(0.027480918914079666, -0.609462559223175, -0.18236415088176727)","(-0.0816761776804924, -0.609129786491394, -0.18750545382499695)","(-0.004439366050064564, -0.5509206652641296, -0.23373940587043762)","(-0.025483379140496254, -0.5477986931800842, -0.23607175052165985)","(0.12159591913223267, -0.47406935691833496, -0.11803918331861496)","(-0.15278872847557068, -0.46821272373199463, -0.14054039120674133)","(0.16888797283172607, -0.2573198974132538, -0.11729944497346878)","(-0.15724237263202667, -0.2285987138748169, -0.18669702112674713)","(0.14253582060337067, -0.07624724507331848, -0.19927367568016052)","(-0.11077147722244263, -0.06471917778253555, -0.3356695771217346)","(0.13414421677589417, -0.009718852117657661, -0.231694757938385)","(-0.09601566195487976, -0.012591291218996048, -0.367522269487381)","(0.09122692793607712, -0.014104478061199188, -0.2520572543144226)","(-0.07831072062253952, -0.023477809503674507, -0.3900821805000305)","(0.11985138803720474, -0.06270676106214523, -0.20846349000930786)","(-0.08549242466688156, -0.05574916675686836, -0.34905439615249634)","(0.09600390493869781, -0.0033802511170506477, 0.015326695516705513)","(-0.09666737914085388, 0.0026974219363182783, -0.014308969490230083)","(0.05994780734181404, 0.3733590543270111, 0.11062902957201004)","(-0.06432375311851501, 0.3535727858543396, 0.08145393431186676)","(0.09094029664993286, 0.6475963592529297, 0.31647422909736633)","(-0.04931753873825073, 0.6414451003074646, 0.25928860902786255)","(0.099246084690094, 0.6810614466667175, 0.3311026990413666)","(-0.05099944770336151, 0.678938627243042, 0.27599823474884033)","(0.12751196324825287, 0.7141614556312561, 0.2517443895339966)","(-0.06165340915322304, 0.7219388484954834, 0.18524454534053802)"
"(-0.012734789401292801, -0.5658164620399475, -0.2812696099281311)","(-0.014493915252387524, -0.6023219227790833, -0.27617937326431274)","(-0.014298895373940468, -0.6029019951820374, -0.275596559047699)","(-0.014647964388132095, -0.603057861328125, -0.27638640999794006)","(-0.034369051456451416, -0.6009069085121155, -0.2761186957359314)","(-0.03414120525121689, -0.6014331579208374, -0.27709314227104187)","(-0.034585196524858475, -0.602638840675354, -0.2768886089324951)","(0.030364656820893288, -0.6137072443962097, -0.1812903732061386)","(-0.09273064881563187, -0.6099887490272522, -0.1874387115240097)","(-0.0024508109781891108, -0.551327109336853, -0.24102585017681122)","(-0.03197293356060982, -0.5484945178031921, -0.24283964931964874)","(0.12799544632434845, -0.4782848060131073, -0.11724953353404999)","(-0.17119956016540527, -0.46774035692214966, -0.14042919874191284)","(0.18596303462982178, -0.2630634605884552, -0.11442263424396515)","(-0.17587530612945557, -0.22973337769508362, -0.18686918914318085)","(0.17026567459106445, -0.07880202680826187, -0.20142020285129547)","(-0.11334725469350815, -0.07061569392681122, -0.341234028339386)","(0.16939689218997955, -0.011799945496022701, -0.23365657031536102)","(-0.09929352253675461, -0.01964709535241127, -0.3743794858455658)","(0.13285189867019653, -0.016188127920031548, -0.25640761852264404)","(-0.08295028656721115, -0.03261636197566986, -0.3968445956707001)","(0.15260261297225952, -0.06532242894172668, -0.21082763373851776)","(-0.089773029088974, -0.06274095177650452, -0.3546002209186554)","(0.10282217711210251, -0.003313644789159298, 0.013735389336943626)","(-0.10347889363765717, 0.002641748869791627, -0.01271151565015316)","(0.06083096191287041, 0.3728397488594055, 0.10220812261104584)","(-0.07206098735332489, 0.3522888422012329, 0.08121923357248306)","(0.09005394577980042, 0.6430040001869202, 0.3157064914703369)","(-0.058224890381097794, 0.6364748477935791, 0.2617190480232239)","(0.09833884984254837, 0.6769679188728333, 0.33104509115219116)","(-0.05983196198940277, 0.6746506690979004, 0.2783830463886261)","(0.1255560964345932, 0.7150164246559143, 0.24589894711971283)","(-0.07313932478427887, 0.7201117277145386, 0.18001767992973328)"
"(-0.004160771146416664, -0.6013818383216858, -0.14212192595005035)","(-0.012241838499903679, -0.6346338987350464, -0.14775775372982025)","(-0.012035883031785488, -0.6350914239883423, -0.1475527435541153)","(-0.012450216338038445, -0.6351351141929626, -0.14799366891384125)","(-0.023994358256459236, -0.6342700123786926, -0.15279152989387512)","(-0.02403189241886139, -0.6349046230316162, -0.15358959138393402)","(-0.024197425693273544, -0.6359848976135254, -0.15323762595653534)","(0.012577736750245094, -0.6245934963226318, -0.1083436906337738)","(-0.07123077660799026, -0.6285195350646973, -0.14250631630420685)","(-0.0015369466273114085, -0.5776852965354919, -0.12375684827566147)","(-0.0197875015437603, -0.5776477456092834, -0.1321951448917389)","(0.05912931263446808, -0.4784126877784729, -0.08268243074417114)","(-0.09205654263496399, -0.4723992943763733, -0.12311727553606033)","(0.12471147626638412, -0.2611140310764313, -0.1016424223780632)","(-0.09607730805873871, -0.23599955439567566, -0.16047903895378113)","(0.15106827020645142, -0.0808698982000351, -0.16360917687416077)","(-0.07733657956123352, -0.08486670255661011, -0.2419387847185135)","(0.16285471618175507, -0.015099097043275833, -0.18840354681015015)","(-0.05932905524969101, -0.037198252975940704, -0.2610321640968323)","(0.13382764160633087, -0.020351741462945938, -0.20270341634750366)","(-0.05435372143983841, -0.045405883342027664, -0.28190410137176514)","(0.14490963518619537, -0.06779004633426666, -0.17034634947776794)","(-0.06520920246839523, -0.07622911781072617, -0.2539863586425781)","(0.05968509241938591, -0.0017948088934645057, 0.012168713845312595)","(-0.060439664870500565, 0.0011410493170842528, -0.011169500648975372)","(0.006646153517067432, 0.3779805898666382, 0.10966356843709946)","(-0.03431784361600876, 0.35149237513542175, 0.09675797075033188)","(0.050795990973711014, 0.6591892838478088, 0.2948760688304901)","(-0.03815476968884468, 0.6416612267494202, 0.2561191916465759)","(0.06099336966872215, 0.6911391019821167, 0.3051549196243286)","(-0.04354771599173546, 0.6779140830039978, 0.27203914523124695)","(0.08251264691352844, 0.7152895331382751, 0.24524469673633575)","(-0.06426676362752914, 0.7143526077270508, 0.18684883415699005)"
"(-0.0025842736940830946, -0.6168065071105957, -0.10839308053255081)","(-0.011293776333332062, -0.6489807963371277, -0.11805880069732666)","(-0.011094797402620316, -0.6493780612945557, -0.11778480559587479)","(-0.01146064791828394, -0.6494999527931213, -0.1183554083108902)","(-0.01975383423268795, -0.6497125029563904, -0.12105836719274521)","(-0.019851453602313995, -0.6503697037696838, -0.1219496876001358)","(-0.019955968484282494, -0.6514467000961304, -0.12156073749065399)","(0.004517029970884323, -0.6301077008247375, -0.09675372391939163)","(-0.05027002841234207, -0.6406064629554749, -0.12378391623497009)","(-0.00030102755408734083, -0.5901647806167603, -0.09589787572622299)","(-0.013726682402193546, -0.5918116569519043, -0.10186276584863663)","(0.031232334673404694, -0.47735363245010376, -0.0803595632314682)","(-0.056017663329839706, -0.4750522971153259, -0.1118163913488388)","(0.08211064338684082, -0.25193899869918823, -0.1018480509519577)","(-0.0690733790397644, -0.23647727072238922, -0.15270735323429108)","(0.11066950112581253, -0.07953648269176483, -0.15547506511211395)","(-0.0673414096236229, -0.08575882762670517, -0.227202907204628)","(0.12605951726436615, -0.01744716987013817, -0.17889903485774994)","(-0.05059901252388954, -0.0376550666987896, -0.2425834834575653)","(0.11323801428079605, -0.021338410675525665, -0.1868874728679657)","(-0.049628496170043945, -0.04769561439752579, -0.26241737604141235)","(0.11013656109571457, -0.06668555736541748, -0.15931440889835358)","(-0.05954607576131821, -0.07756127417087555, -0.23863989114761353)","(0.03984977304935455, -0.0006584367947652936, 0.00991136021912098)","(-0.04052320495247841, 3.6011741030961275e-05, -0.008877390995621681)","(-0.011218307539820671, 0.3795032501220703, 0.11117099225521088)","(-0.009762858971953392, 0.35072559118270874, 0.10191837698221207)","(0.03836118057370186, 0.6699283123016357, 0.27893638610839844)","(-0.02121744304895401, 0.6435660719871521, 0.2541409134864807)","(0.04881982505321503, 0.7018817067146301, 0.28725090622901917)","(-0.02866768091917038, 0.6789045333862305, 0.27081456780433655)","(0.06699535995721817, 0.7150589227676392, 0.24029749631881714)","(-0.06303977221250534, 0.7025045156478882, 0.1861865520477295)"
"(0.0023602491710335016, -0.6372795701026917, -0.020758479833602905)","(-0.010897711850702763, -0.6608158349990845, -0.04749143496155739)","(-0.010703259147703648, -0.661231517791748, -0.047079674899578094)","(-0.011075492016971111, -0.661411464214325, -0.04751959070563316)","(-0.0007242277497425675, -0.6622107625007629, -0.04984298720955849)","(-0.0008488649036735296, -0.6629561185836792, -0.05061441659927368)","(-0.0009720258531160653, -0.6641325354576111, -0.04999890550971031)","(-0.04050016403198242, -0.6296391487121582, -0.09154845029115677)","(0.01981777511537075, -0.6414827108383179, -0.11474987864494324)","(-0.0018197295721620321, -0.6066070795059204, -0.030056286603212357)","(0.007920430041849613, -0.6100276112556458, -0.035286854952573776)","(-0.11199071258306503, -0.4655521810054779, -0.08071155846118927)","(0.09095560014247894, -0.4770267903804779, -0.11176938563585281)","(-0.14594964683055878, -0.2294856160879135, -0.09724152833223343)","(0.13781216740608215, -0.23853176832199097, -0.10225930064916611)","(-0.0498703308403492, -0.0777687057852745, -0.03717976436018944)","(0.10029876232147217, -0.0708998441696167, -0.06848320364952087)","(-0.019162146374583244, -0.02139718271791935, -0.04008808732032776)","(0.1126878410577774, -0.027941180393099785, -0.05845966935157776)","(8.954560826168745e-07, -0.02306610718369484, -0.03342758119106293)","(0.09353199601173401, -0.024864306673407555, -0.06599155068397522)","(-0.03315022587776184, -0.06526506692171097, -0.0328155942261219)","(0.09465038776397705, -0.059418246150016785, -0.07162819057703018)","(-0.026694947853684425, 0.00165542121976614, 0.005563962273299694)","(0.025986433029174805, -0.0023262302856892347, -0.004310111980885267)","(-0.07734034210443497, 0.38700559735298157, 0.12290113419294357)","(0.04303625598549843, 0.3463157117366791, 0.139040008187294)","(-0.028782714158296585, 0.681757926940918, 0.2790127098560333)","(0.05437169224023819, 0.6415335536003113, 0.28224611282348633)","(-0.01784234680235386, 0.7122371196746826, 0.2877286374568939)","(0.050432246178388596, 0.6755926609039307, 0.2986066937446594)","(-0.004613527096807957, 0.7117798924446106, 0.26266971230506897)","(0.040902070701122284, 0.6799911856651306, 0.2707822620868683)"
"(0.00593349477276206, -0.6386368870735168, -0.05058254301548004)","(-0.010434403084218502, -0.6617547869682312, -0.07350582629442215)","(-0.010239833034574986, -0.6622406840324402, -0.07324669510126114)","(-0.010572305880486965, -0.6623652577400208, -0.07352757453918457)","(0.0049378108233213425, -0.663998544216156, -0.07534709572792053)","(0.004771620966494083, -0.6647477746009827, -0.07613975554704666)","(0.004706649575382471, -0.6659220457077026, -0.07544853538274765)","(-0.03570772334933281, -0.6292726397514343, -0.10006754100322723)","(0.02306918054819107, -0.6455799341201782, -0.12140224874019623)","(-0.0010089762508869171, -0.6091905832290649, -0.0524262897670269)","(0.014629052020609379, -0.6136612892150879, -0.056823574006557465)","(-0.08740642666816711, -0.46598902344703674, -0.08895865082740784)","(0.07221584022045135, -0.48784729838371277, -0.11198995262384415)","(-0.10631747543811798, -0.23155085742473602, -0.10026168078184128)","(0.08397624641656876, -0.254483163356781, -0.10819053649902344)","(-0.024984262883663177, -0.08671949803829193, -0.06512058526277542)","(0.053334712982177734, -0.08412711322307587, -0.11441926658153534)","(0.0012345935683697462, -0.04167095571756363, -0.0762283131480217)","(0.06716781109571457, -0.04516034573316574, -0.11293575912714005)","(0.01549253985285759, -0.04015081003308296, -0.07646899670362473)","(0.04970113933086395, -0.03939616680145264, -0.12561342120170593)","(-0.011755025945603848, -0.07580061256885529, -0.06404343992471695)","(0.05011441931128502, -0.07338345050811768, -0.12068571150302887)","(-0.02577054873108864, 0.0030885981395840645, 0.0019637104123830795)","(0.025083327665925026, -0.0037925501819700003, -0.0006718530203215778)","(-0.07799581438302994, 0.39056798815727234, 0.13611046969890594)","(0.04488692805171013, 0.34296897053718567, 0.1594960242509842)","(-0.039616793394088745, 0.6851959228515625, 0.28719964623451233)","(0.04521218687295914, 0.6396896243095398, 0.312019020318985)","(-0.029822522774338722, 0.7158263921737671, 0.2970016598701477)","(0.04072843864560127, 0.6732359528541565, 0.3291802406311035)","(-0.01913606934249401, 0.71112060546875, 0.27760016918182373)","(0.030257945880293846, 0.6723237037658691, 0.3007402718067169)"
"(0.008546142838895321, -0.6437274813652039, -0.046172741800546646)","(-0.009918013587594032, -0.6637321710586548, -0.0710122212767601)","(-0.00972788780927658, -0.6642610430717468, -0.07078614830970764)","(-0.010055260732769966, -0.6644416451454163, -0.07100989669561386)","(0.008791697211563587, -0.6661897897720337, -0.07314740121364594)","(0.008678521029651165, -0.6669987440109253, -0.07397797703742981)","(0.008514496497809887, -0.6682146191596985, -0.07324681431055069)","(-0.041423723101615906, -0.6291268467903137, -0.10370233654975891)","(0.030521659180521965, -0.6459755301475525, -0.12475112080574036)","(-0.0004273520899005234, -0.6144960522651672, -0.04990346357226372)","(0.01992971822619438, -0.619515597820282, -0.05499259755015373)","(-0.10934875905513763, -0.4657895565032959, -0.0978550985455513)","(0.084909588098526, -0.495667427778244, -0.1117742508649826)","(-0.1391042321920395, -0.23332053422927856, -0.09880663454532623)","(0.10528799891471863, -0.26751744747161865, -0.09909336268901825)","(-0.03932831808924675, -0.10974080860614777, -0.038151226937770844)","(0.07398122549057007, -0.1205034852027893, -0.09614992141723633)","(-0.01286618784070015, -0.07580281794071198, -0.045184437185525894)","(0.08217078447341919, -0.09127109497785568, -0.0904003158211708)","(0.002950771013274789, -0.07612168043851852, -0.04394393786787987)","(0.05779016762971878, -0.09059058874845505, -0.10415267199277878)","(-0.024890000000596046, -0.10190033167600632, -0.03558223322033882)","(0.06648016721010208, -0.11314357072114944, -0.10216151922941208)","(-0.038083940744400024, 0.0058836122043430805, -0.0004891998250968754)","(0.037648506462574005, -0.0065773241221904755, 0.0018806258449330926)","(-0.08460155129432678, 0.3955431580543518, 0.13266754150390625)","(0.054369062185287476, 0.3297162652015686, 0.16093485057353973)","(-0.04372808337211609, 0.6941992044448853, 0.27325254678726196)","(0.06384354829788208, 0.6228086352348328, 0.3008933961391449)","(-0.03417738527059555, 0.725263774394989, 0.2830578684806824)","(0.0604373924434185, 0.6557290554046631, 0.3170992136001587)","(-0.028239762410521507, 0.7122886180877686, 0.26811838150024414)","(0.05196647718548775, 0.6547219157218933, 0.29765015840530396)"
"(0.007042106240987778, -0.6419892907142639, -0.07589395344257355)","(-0.011431131511926651, -0.6630229949951172, -0.09406332671642303)","(-0.011227997951209545, -0.6635642647743225, -0.09371833503246307)","(-0.011625627055764198, -0.6638046503067017, -0.09414424747228622)","(0.008413090370595455, -0.6663243174552917, -0.09665364027023315)","(0.008343483321368694, -0.6671237349510193, -0.09750263392925262)","(0.008176997303962708, -0.6683616638183594, -0.0969453826546669)","(-0.03546473756432533, -0.6289094686508179, -0.11342070251703262)","(0.01883419044315815, -0.6492243409156799, -0.12699632346630096)","(-0.0006085658096708357, -0.6133661866188049, -0.07122722268104553)","(0.017515650019049644, -0.6190647482872009, -0.07613445818424225)","(-0.0778345838189125, -0.4657049775123596, -0.12031292915344238)","(0.053559310734272, -0.5069509148597717, -0.10769225656986237)","(-0.07968103885650635, -0.23384937644004822, -0.11832836270332336)","(0.053742509335279465, -0.28175845742225647, -0.10291999578475952)","(-0.0047393240965902805, -0.12559817731380463, -0.05219164490699768)","(0.04138410463929176, -0.1605970859527588, -0.1402987539768219)","(0.01441104058176279, -0.0919637456536293, -0.06462733447551727)","(0.056729935109615326, -0.13851267099380493, -0.14433181285858154)","(0.02234365977346897, -0.0977535992860794, -0.046218667179346085)","(0.03465300425887108, -0.14231236279010773, -0.16133688390254974)","(0.0041939010843634605, -0.12047947943210602, -0.04221133142709732)","(0.050115372985601425, -0.1559796929359436, -0.14895612001419067)","(-0.032427676022052765, 0.00810482632368803, -0.006112831179052591)","(0.03217766433954239, -0.008757209405303001, 0.007601161953061819)","(-0.08024807274341583, 0.39528465270996094, 0.13151656091213226)","(0.04228104278445244, 0.3180886209011078, 0.1938108205795288)","(-0.03088926523923874, 0.6937839984893799, 0.27219098806381226)","(0.052206214517354965, 0.6005412340164185, 0.3407815396785736)","(-0.021185142919421196, 0.7253480553627014, 0.2825142443180084)","(0.04876001924276352, 0.6331924200057983, 0.35722577571868896)","(-0.022832276299595833, 0.7069990038871765, 0.2631576359272003)","(0.03804149106144905, 0.621880829334259, 0.3496193587779999)"
